Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
601.000000	18	-79.030732	46.822260	-53.987243	30.575732	-53.926206	-24.222699	-55.421613	-19.698375	-16.950261	-14.562195	-12.025086	-9.776631	-7.521305	-5.644783	-3.809288	-2.131931	-1.514950	-0.897306	-26.831315	-31.171811	0.242795	-0.460454	-0.525003	-0.623949	-0.430909	-0.279070	0.466268	0.378111	0.548362	0.625406	0.238332	3497.889238	319.559978	49993.289454	2849.081253	-49997.181400	4203.787380	49382.136475	1304.309323	-49384.647344	2501.450981	1075.288881	49992.905035	1170.046718	818.434069	251.759598	0.679951
602.000000	18	-77.840510	46.811579	-53.971984	30.565050	-53.941465	-23.957608	-55.177465	-19.458277	-16.843644	-14.454816	-11.917814	-9.679839	-7.446534	-5.623359	-3.777326	-2.111407	-1.498311	-0.884855	-26.705103	-30.909099	0.240696	-0.457067	-0.518309	-0.615006	-0.429243	-0.276529	0.466268	0.368949	0.549195	0.626243	0.235015	3494.875072	327.188843	49993.289454	2858.123750	-49997.181400	4176.323468	49382.136475	1284.474276	-49384.647344	2496.873663	1055.696804	49992.905035	1168.539635	792.495930	245.764066	0.679951
603.000000	18	-76.630451	46.790216	-54.033021	30.554369	-53.971984	-23.725653	-54.910428	-19.321078	-16.651735	-14.304485	-11.821269	-9.626065	-7.414490	-5.548375	-3.766672	-2.090884	-1.489992	-0.884855	-26.351709	-30.698929	0.240696	-0.451139	-0.511614	-0.608502	-0.423411	-0.273988	0.466268	0.370615	0.547529	0.622897	0.237502	3505.424652	330.240389	49993.289454	2861.137915	-49997.181400	4153.436875	49382.136475	1260.061909	-49384.647344	2487.719025	1042.133058	49992.905035	1167.032552	772.660883	251.759598	0.679951
604.000000	18	-75.499741	46.790216	-54.048280	30.554369	-53.926206	-23.510267	-54.666280	-19.149579	-16.545118	-14.197105	-11.746178	-9.518518	-7.307675	-5.526951	-3.777326	-2.078570	-1.485832	-0.884855	-26.175011	-30.436216	0.238596	-0.450292	-0.507430	-0.601185	-0.417578	-0.272295	0.467902	0.371448	0.546696	0.622897	0.236673	3499.396321	336.343480	49993.289454	2853.602501	-49997.181400	4129.024509	49382.136475	1234.123770	-49384.647344	2498.399436	1013.498484	49992.905035	1157.990055	752.825835	259.254012	0.679951
605.000000	18	-74.349193	46.768853	-54.063540	30.533006	-53.971984	-23.311448	-54.399243	-18.978081	-16.331886	-14.089726	-11.606723	-9.453989	-7.286312	-5.451967	-3.713402	-2.066255	-1.469193	-0.880704	-26.048799	-30.147232	0.244895	-0.444363	-0.499899	-0.595494	-0.412579	-0.268907	0.460549	0.363119	0.545863	0.622060	0.235844	3515.974232	334.817707	49993.289454	2858.123750	-49997.181400	4112.241007	49382.136475	1215.814496	-49384.647344	2492.296344	1001.441821	49992.905035	1162.511303	737.568106	256.256246	0.679951
606.000000	18	-73.198645	46.774194	-54.094058	30.522324	-53.926206	-23.129198	-54.170354	-18.806582	-16.267916	-13.960871	-11.531633	-9.357197	-7.190179	-5.419831	-3.713402	-2.049836	-1.469193	-0.868252	-25.771132	-29.805706	0.242795	-0.439282	-0.492367	-0.588990	-0.412579	-0.264673	0.462183	0.363119	0.546696	0.623733	0.236673	3517.481315	345.498117	49993.289454	2861.137915	-49997.181400	4087.828641	49382.136475	1188.350584	-49384.647344	2490.770571	981.849744	49992.905035	1161.004220	719.258832	254.757363	0.679951
607.000000	18	-72.008423	46.774194	-54.048280	30.527665	-53.910947	-22.880675	-53.926206	-18.669383	-16.097329	-13.832016	-11.413633	-9.271159	-7.147453	-5.366271	-3.681440	-2.041627	-1.431756	-0.868252	-25.493465	-29.595536	0.240696	-0.435895	-0.486510	-0.580860	-0.405914	-0.262979	0.460549	0.361454	0.524209	0.623733	0.236673	3517.481315	350.075436	49993.289454	2864.152081	-49997.181400	4064.942048	49382.136475	1168.515537	-49384.647344	2489.244798	957.736418	49992.905035	1164.018386	697.898011	253.258480	0.679951
608.000000	18	-70.877712	46.752831	-54.078799	30.511643	-53.926206	-22.665289	-53.666799	-18.394985	-15.926743	-13.660209	-11.306360	-9.206631	-7.115408	-5.355559	-3.660132	-2.029313	-1.427596	-0.864102	-25.291525	-29.280281	0.242795	-0.429966	-0.478142	-0.572730	-0.400082	-0.260438	0.458098	0.356457	0.522544	0.624570	0.235844	3525.016729	351.601209	49993.289454	2864.152081	-49997.181400	4042.055455	49382.136475	1138.000079	-49384.647344	2492.296344	939.651424	49992.905035	1161.004220	670.434100	257.755129	0.679951
609.000000	18	-69.747002	46.747490	-54.109317	30.500961	-53.956725	-22.483039	-53.415021	-18.223486	-15.756157	-13.595781	-11.199088	-9.142102	-7.019275	-5.312711	-3.617515	-2.008789	-1.419277	-0.868252	-25.114828	-29.070111	0.242795	-0.429119	-0.472284	-0.564599	-0.390917	-0.257897	0.451562	0.355624	0.525875	0.624570	0.238332	3531.045061	360.755846	49993.289454	2867.166247	-49997.181400	4014.591543	49382.136475	1119.690804	-49384.647344	2490.770571	921.566430	49992.905035	1159.497138	652.124825	254.757363	0.679951
610.000000	18	-68.616291	46.731468	-54.094058	30.490280	-53.956725	-22.234516	-53.163244	-18.017687	-15.628217	-13.423974	-11.113270	-9.066819	-6.987231	-5.280575	-3.606861	-1.988265	-1.406798	-0.859951	-24.912888	-28.728585	0.238596	-0.424038	-0.464752	-0.558908	-0.390084	-0.253663	0.449928	0.352292	0.522544	0.625406	0.237502	3541.594641	363.807392	49993.289454	2864.152081	-49997.181400	3994.756495	49382.136475	1099.855757	-49384.647344	2489.244798	906.495601	49992.905035	1159.497138	632.289778	250.260715	0.679951
611.000000	18	-67.505417	46.731468	-54.124577	30.490280	-53.926206	-22.052266	-52.919095	-17.949088	-15.521601	-13.338070	-11.016724	-8.991536	-6.901779	-5.237727	-3.574899	-1.955427	-1.398479	-0.859951	-24.509008	-28.492144	0.242795	-0.419804	-0.459732	-0.551591	-0.384252	-0.252816	0.449928	0.347295	0.524209	0.624570	0.236673	3537.073392	371.436256	49993.289454	2867.166247	-49997.181400	3971.869902	49382.136475	1078.494937	-49384.647344	2489.244798	880.875193	49992.905035	1157.990055	612.454730	250.260715	0.679951
612.000000	18	-66.394543	46.720786	-54.109317	30.468917	-53.910947	-21.836879	-52.682577	-17.777589	-15.351015	-13.166263	-10.909452	-8.905499	-6.859053	-5.216303	-3.553591	-1.939008	-1.377680	-0.859951	-24.408038	-28.203160	0.244895	-0.415569	-0.452200	-0.546713	-0.380086	-0.249429	0.453196	0.346462	0.525042	0.626243	0.239990	3544.608807	369.910483	49993.289454	2870.180413	-49997.181400	3947.457536	49382.136475	1051.031025	-49384.647344	2486.193252	867.311447	49992.905035	1157.990055	594.145455	251.759598	0.679951
613.000000	18	-65.303507	46.715445	-54.094058	30.463576	-53.926206	-21.571788	-52.407910	-17.606090	-15.137782	-13.101836	-10.812907	-8.808706	-6.773601	-5.173455	-3.500321	-1.934904	-1.373521	-0.851650	-24.105129	-27.940447	0.242795	-0.412182	-0.447179	-0.536957	-0.372588	-0.246888	0.449111	0.343131	0.525875	0.624570	0.238332	3549.130055	376.013575	49993.289454	2867.166247	-49997.181400	3927.622488	49382.136475	1032.721750	-49384.647344	2487.719025	849.226453	49992.905035	1162.511303	571.258862	245.764066	0.679951
614.000000	18	-64.152959	46.699423	-54.139836	30.447554	-53.941465	-21.372970	-52.163762	-17.537491	-15.031165	-12.951505	-10.716361	-8.765687	-6.709512	-5.119895	-3.468359	-1.930799	-1.361042	-0.843349	-23.676007	-27.677735	0.240696	-0.407947	-0.437974	-0.530453	-0.368422	-0.241807	0.442575	0.340632	0.500889	0.624570	0.238332	3550.637138	380.590894	49993.289454	2870.180413	-49997.181400	3903.210122	49382.136475	1008.309384	-49384.647344	2480.090161	828.127293	49992.905035	1156.482972	557.526906	245.764066	0.679951
615.000000	18	-63.002411	46.704764	-54.109317	30.436872	-53.956725	-21.223856	-51.927244	-17.297393	-14.903226	-12.801174	-10.598361	-8.647385	-6.624060	-5.044911	-3.447051	-1.918485	-1.344403	-0.830898	-23.524552	-27.441294	0.242795	-0.405407	-0.433790	-0.524762	-0.364256	-0.241807	0.439307	0.341465	0.499224	0.623733	0.239990	3552.144221	386.693985	49993.289454	2871.687495	-49997.181400	3878.797756	49382.136475	983.897018	-49384.647344	2483.141707	808.535216	49992.905035	1157.990055	533.114540	251.759598	0.679951
616.000000	18	-61.931211	46.688742	-54.139836	30.420850	-53.895688	-20.942197	-51.652577	-17.057294	-14.711316	-12.650842	-10.523271	-8.582857	-6.592016	-5.012775	-3.436397	-1.906171	-1.340243	-0.835048	-23.070188	-27.126039	0.242795	-0.401172	-0.426259	-0.516632	-0.359258	-0.235878	0.440941	0.334802	0.499224	0.622897	0.238332	3568.722132	391.271304	49993.289454	2873.194578	-49997.181400	3855.911163	49382.136475	961.010425	-49384.647344	2478.564388	787.436056	49992.905035	1164.018386	508.702174	251.759598	0.679951
617.000000	18	-60.860012	46.683401	-54.109317	30.415510	-53.895688	-20.726810	-51.400800	-16.920095	-14.604700	-12.521987	-10.383816	-8.539838	-6.549290	-4.980639	-3.415089	-1.885647	-1.336084	-0.822597	-22.893490	-26.889598	0.240696	-0.397785	-0.418727	-0.510941	-0.354259	-0.232491	0.436856	0.332304	0.502555	0.624570	0.238332	3562.693801	395.848622	49993.289454	2867.166247	-49997.181400	3831.498797	49382.136475	939.649604	-49384.647344	2486.193252	773.872310	49992.905035	1161.004220	487.341354	248.761832	0.679951
618.000000	18	-59.749138	46.678060	-54.124577	30.410169	-53.926206	-20.494855	-51.164281	-16.714297	-14.434113	-12.414608	-10.297998	-8.421536	-6.463838	-4.937791	-3.361819	-1.865123	-1.323605	-0.818446	-22.691550	-26.600614	0.249094	-0.391856	-0.412870	-0.501184	-0.348427	-0.232491	0.432771	0.329805	0.500889	0.622897	0.236673	3568.722132	398.900168	49993.289454	2867.166247	-49997.181400	3810.137977	49382.136475	913.711465	-49384.647344	2480.090161	752.773150	49992.905035	1151.961723	475.135171	245.764066	0.679951
619.000000	18	-58.677938	46.667379	-54.155095	30.399487	-53.956725	-20.329174	-50.912503	-16.542798	-14.327497	-12.264277	-10.190726	-8.346253	-6.442475	-4.905655	-3.351165	-1.865123	-1.319445	-0.814296	-22.312913	-26.311630	0.242795	-0.389316	-0.407849	-0.495493	-0.345094	-0.227409	0.434405	0.325641	0.500057	0.623733	0.237502	3567.215049	411.106351	49993.289454	2871.687495	-49997.181400	3788.777156	49382.136475	889.299099	-49384.647344	2483.141707	737.702322	49992.905035	1156.482972	452.248578	247.262949	0.679951
620.000000	18	-57.567064	46.667379	-54.139836	30.394147	-53.941465	-20.064082	-50.660726	-16.439899	-14.199557	-12.135421	-10.094180	-8.270970	-6.367705	-4.852095	-3.340511	-1.856914	-1.311126	-0.818446	-22.060489	-26.048918	0.242795	-0.384234	-0.400317	-0.486550	-0.340095	-0.226563	0.432771	0.318978	0.500889	0.622897	0.235844	3568.722132	417.209443	49993.289454	2874.701661	-49997.181400	3761.313244	49382.136475	864.886733	-49384.647344	2478.564388	715.096079	39162.969124	1156.482972	430.887757	245.764066	0.679951
621.000000	18	-56.495865	46.656697	-54.155095	30.362102	-53.926206	-19.848696	-50.408948	-16.234100	-14.007648	-12.006566	-9.976181	-8.184932	-6.292935	-4.809247	-3.308549	-1.836390	-1.311126	-0.818446	-21.833306	-25.759934	0.240696	-0.380847	-0.396133	-0.480859	-0.335096	-0.222328	0.431954	0.320644	0.478402	0.622897	0.237502	3571.736298	418.735216	49993.289454	2873.194578	-49997.181400	3736.900878	49382.136475	852.680550	-49384.647344	2483.141707	701.532333	38738.804263	1151.961723	408.001164	244.265183	0.679951
622.000000	18	-55.464339	46.646016	-54.170354	30.378124	-53.941465	-19.633309	-50.134281	-16.062602	-13.879708	-11.877711	-9.890362	-8.109649	-6.239527	-4.787823	-3.276587	-1.824076	-1.290327	-0.801844	-21.530397	-25.470950	0.242795	-0.376612	-0.386928	-0.476794	-0.329264	-0.222328	0.427870	0.314814	0.476737	0.622897	0.240819	3571.736298	421.786761	49993.289454	2874.701661	-49997.181400	3721.643149	49382.136475	825.216638	-49384.647344	2477.038615	687.968587	29381.239182	1159.497138	397.320754	245.764066	0.679951
623.000000	18	-54.412976	46.635334	-54.155095	30.356761	-53.956725	-19.417923	-49.905393	-15.959702	-13.709122	-11.813283	-9.772363	-8.012857	-6.154075	-4.723551	-3.233971	-1.811761	-1.282008	-0.797694	-21.404185	-25.260780	0.240696	-0.373225	-0.381907	-0.468664	-0.324265	-0.215553	0.426236	0.314814	0.478402	0.622897	0.237502	3574.750464	427.889853	49993.289454	2870.180413	-49997.181400	3700.282329	49382.136475	800.804272	-49384.647344	2475.512842	665.362345	19884.828769	1153.468806	380.537252	241.267418	0.679951
624.000000	18	-53.341777	46.629994	-54.185614	30.346080	-53.910947	-19.235673	-49.653615	-15.753904	-13.602505	-11.684428	-9.686545	-7.916064	-6.100668	-4.680703	-3.233971	-1.799447	-1.282008	-0.789393	-21.202245	-24.971796	0.238596	-0.368143	-0.371866	-0.466225	-0.320099	-0.213012	0.425419	0.313148	0.477570	0.625406	0.235844	3577.764629	437.044490	49993.289454	2868.673330	-49997.181400	3674.344190	49382.136475	782.494998	-49384.647344	2472.461297	648.784433	16137.530573	1156.482972	359.176432	241.267418	0.679951
625.000000	18	-52.310251	46.619312	-54.139836	30.340739	-53.941465	-18.987150	-49.409467	-15.582405	-13.453242	-11.598525	-9.557818	-7.851536	-6.047261	-4.659279	-3.170047	-1.787133	-1.257050	-0.789393	-21.050790	-24.761626	0.234397	-0.365603	-0.366008	-0.460534	-0.313434	-0.213012	0.423785	0.308984	0.479235	0.625406	0.235844	3585.300044	443.147582	49993.289454	2867.166247	-49997.181400	3649.931824	49382.136475	764.185723	-49384.647344	2473.987069	627.685273	12617.572536	1150.454640	334.764066	229.276355	0.679951
626.000000	18	-51.239051	46.613971	-54.170354	30.335398	-53.941465	-18.738627	-49.172948	-15.445206	-13.303979	-11.426718	-9.504181	-7.765498	-5.993853	-4.584295	-3.191355	-1.762505	-1.240411	-0.785242	-20.773123	-24.525185	0.238596	-0.363062	-0.360987	-0.449965	-0.309268	-0.208778	0.424602	0.304820	0.480068	0.622897	0.235844	3591.328375	441.621809	49993.289454	2867.166247	-49997.181400	3625.519458	49382.136475	733.670265	-49384.647344	2470.935524	609.600279	9736.913336	1154.975889	317.980564	223.280823	0.679951
627.000000	18	-50.247200	46.608631	-54.185614	30.330058	-53.910947	-18.523240	-48.890652	-15.205108	-13.112070	-11.276386	-9.386181	-7.679460	-5.940446	-4.530735	-3.159393	-1.741981	-1.236251	-0.781092	-20.571183	-24.183659	0.240696	-0.357981	-0.352619	-0.444274	-0.304269	-0.207084	0.415615	0.299823	0.478402	0.625406	0.237502	3595.849624	449.250673	49993.289454	2862.644998	-49997.181400	3605.684411	49382.136475	715.360991	-49384.647344	2467.883978	596.036533	9820.830844	1156.482972	296.619744	212.788643	0.679951
628.000000	18	-49.255348	46.603290	-54.185614	30.314035	-53.926206	-18.374127	-48.661763	-15.067909	-12.941484	-11.147531	-9.257454	-7.614932	-5.897720	-4.487887	-3.127431	-1.717352	-1.223772	-0.776941	-20.293516	-23.894675	0.240696	-0.352899	-0.347598	-0.438582	-0.300937	-0.202850	0.413981	0.297324	0.455083	0.625406	0.235015	3604.892121	455.353765	49993.289454	2862.644998	-49997.181400	3584.323590	49382.136475	694.000171	-49384.647344	2469.409751	580.965705	9802.521570	1150.454640	281.362015	197.799815	0.679951
629.000000	18	-48.243660	46.597949	-54.216132	30.298013	-53.956725	-18.109036	-48.402356	-14.930710	-12.834867	-11.061628	-9.193091	-7.485875	-5.833631	-4.455751	-3.063507	-1.700934	-1.219613	-0.772791	-19.990606	-23.684505	0.242795	-0.350359	-0.343414	-0.431265	-0.295938	-0.200309	0.415615	0.294826	0.449253	0.625406	0.235844	3612.427535	456.879538	49993.289454	2864.152081	-49997.181400	3562.962770	49382.136475	672.639350	-49384.647344	2469.409751	559.866545	9707.923651	1153.468806	260.001194	176.815455	0.679951
630.000000	18	-47.212134	46.587268	-54.185614	30.281991	-53.926206	-17.893649	-48.165838	-14.793511	-12.621634	-10.911297	-9.064364	-7.432102	-5.769542	-4.402191	-3.063507	-1.668096	-1.211293	-0.760339	-19.738182	-23.342979	0.242795	-0.345277	-0.336719	-0.425574	-0.291772	-0.198615	0.412347	0.289829	0.450918	0.626243	0.235844	3604.892121	464.508402	49993.289454	2858.123750	-49997.181400	3540.076177	49382.136475	652.804303	-49384.647344	2470.935524	535.753219	9691.140149	1157.990055	246.269239	160.327743	0.679951
631.000000	18	-46.200446	46.581927	-54.185614	30.276650	-53.910947	-17.661694	-47.906430	-14.587712	-12.536341	-10.782441	-8.946364	-7.346064	-5.716135	-4.359343	-3.010237	-1.659886	-1.202974	-0.739586	-19.460514	-23.106538	0.238596	-0.343584	-0.331698	-0.417444	-0.289272	-0.197768	0.415615	0.285664	0.454250	0.625406	0.235015	3604.892121	467.559948	49993.289454	2856.616667	-49997.181400	3514.138038	49382.136475	632.969255	-49384.647344	2469.409751	522.189473	9443.964943	1157.990055	227.959964	137.844500	0.679951
632.000000	18	-45.168920	46.565905	-54.200873	30.271310	-53.910947	-17.462876	-47.662282	-14.416213	-12.344432	-10.653586	-8.839091	-7.303045	-5.630683	-4.337919	-2.988929	-1.643467	-1.186335	-0.735436	-19.258575	-22.870097	0.234397	-0.340196	-0.325841	-0.409314	-0.285940	-0.191840	0.404994	0.282333	0.451751	0.625406	0.237502	3598.863789	478.240358	49993.289454	2855.109584	-49997.181400	3497.354536	49382.136475	605.505343	-49384.647344	2463.306659	504.104479	8641.408407	1148.947558	212.702235	110.864609	0.679951
633.000000	18	-44.236579	46.560564	-54.200873	30.260628	-53.926206	-17.230921	-47.410504	-14.244715	-12.216492	-10.503255	-8.753273	-7.195498	-5.587957	-4.262935	-2.956967	-1.631153	-1.178016	-0.706382	-18.930423	-22.554842	0.232297	-0.333421	-0.317473	-0.403623	-0.279275	-0.188453	0.407445	0.279834	0.451751	0.626243	0.238332	3610.920452	479.766131	49993.289454	2850.588335	-49997.181400	3474.467943	49382.136475	594.824933	-49384.647344	2467.883978	489.033650	7243.800448	1157.990055	189.815642	80.886952	0.679951
634.000000	18	-43.264565	46.565905	-54.200873	30.233924	-53.895688	-16.998967	-47.166356	-14.038916	-12.131199	-10.374400	-8.656728	-7.120215	-5.513187	-4.230799	-2.946313	-1.627048	-1.178016	-0.714683	-18.627513	-22.265858	0.234397	-0.330033	-0.313288	-0.397119	-0.275109	-0.188453	0.408262	0.278169	0.452584	0.625406	0.237502	3609.413369	487.394995	49993.289454	2841.545838	-49997.181400	3445.478258	49382.136475	564.309476	-49384.647344	2469.409751	466.427408	6631.965522	1154.975889	174.557913	50.909294	0.679951
635.000000	18	-42.233039	46.555223	-54.200873	30.233924	-53.941465	-16.816717	-46.899319	-13.970317	-11.917966	-10.245544	-8.528001	-7.034177	-5.459779	-4.177239	-2.925005	-1.602420	-1.161377	-0.706382	-18.425573	-22.081959	0.234397	-0.327493	-0.305757	-0.390615	-0.270943	-0.183371	0.409079	0.273172	0.450918	0.625406	0.235844	3618.455866	495.023860	49993.289454	2840.038755	-49997.181400	3428.694756	49382.136475	547.525974	-49384.647344	2458.729341	454.370745	6424.460411	1153.468806	156.248639	17.933872	0.679951
636.000000	18	-41.340373	46.544542	-54.216132	30.228584	-53.941465	-16.617898	-46.655171	-13.661619	-11.832673	-10.181117	-8.431456	-6.958894	-5.406372	-4.123679	-2.882389	-1.586001	-1.153058	-0.693931	-18.122663	-21.740433	0.240696	-0.324105	-0.299063	-0.385737	-0.265111	-0.182524	0.409079	0.272339	0.429264	0.625406	0.238332	3621.470032	498.075406	49993.289454	2838.531673	-49997.181400	3405.808163	49382.136475	520.062062	-49384.647344	2467.883978	436.285751	7007.305651	1153.468806	145.568228	-24.034848	0.679951
637.000000	18	-40.368358	46.549883	-54.185614	30.217902	-53.910947	-16.402512	-46.433912	-13.627319	-11.683410	-10.030786	-8.313456	-6.872856	-5.352964	-4.112967	-2.861081	-1.573687	-1.144739	-0.681479	-17.870239	-21.582805	0.234397	-0.319024	-0.294878	-0.377606	-0.260112	-0.176596	0.398458	0.271506	0.430930	0.625406	0.239161	3619.962949	501.126951	49993.289454	2832.503341	-49997.181400	3385.973116	49382.136475	506.330106	-49384.647344	2461.780886	413.679508	7205.656126	1157.990055	121.155862	-57.010271	0.679951
638.000000	18	-39.376507	46.533860	-54.185614	30.212561	-53.910947	-16.220262	-46.174505	-13.352921	-11.534147	-9.923406	-8.238365	-6.786818	-5.256831	-4.027271	-2.818465	-1.553163	-1.136419	-0.681479	-17.491602	-21.293822	0.232297	-0.316483	-0.287347	-0.371915	-0.255113	-0.176596	0.398458	0.265676	0.430930	0.626243	0.237502	3615.441701	510.281589	49993.289454	2827.982093	-49997.181400	3358.509204	49382.136475	481.917740	-49384.647344	2463.306659	400.115762	7446.728241	1153.468806	104.372361	-118.464469	0.679951
639.000000	18	-38.424329	46.539201	-54.200873	30.217902	-53.910947	-15.988307	-45.922727	-13.181422	-11.406207	-9.773075	-8.131092	-6.700780	-5.224787	-3.995135	-2.797157	-1.536744	-1.103142	-0.673178	-17.289662	-21.004838	0.240696	-0.313943	-0.281489	-0.366224	-0.250947	-0.175749	0.400092	0.260679	0.430930	0.622060	0.237502	3607.906286	516.384680	49993.289454	2817.432513	-49997.181400	3340.199929	49382.136475	460.556920	-49384.647344	2461.780886	386.552016	7544.377705	1153.468806	84.537313	-262.357223	0.679951
640.000000	18	-37.491989	46.533860	-54.231391	30.185858	-53.926206	-15.756352	-45.640431	-12.975624	-11.235621	-9.687172	-8.023820	-6.603988	-5.139335	-3.973711	-2.775849	-1.532639	-1.086503	-0.673178	-17.138207	-20.742125	0.238596	-0.308861	-0.276468	-0.359720	-0.245948	-0.172362	0.400909	0.259846	0.430097	0.623733	0.235844	3597.356706	517.910453	49993.289454	2814.418347	-49997.181400	3315.787563	49382.136475	442.247645	-49384.647344	2458.729341	365.452856	6752.501580	1151.961723	75.382676	-634.080172	0.679951
641.000000	18	-36.539811	46.528520	-54.216132	30.180517	-53.926206	-15.590670	-45.403912	-12.804125	-11.107681	-9.558316	-7.938002	-6.507195	-5.075246	-3.898727	-2.743887	-1.512116	-1.078184	-0.660727	-16.784813	-20.426870	0.242795	-0.304627	-0.271448	-0.352403	-0.242616	-0.169821	0.390288	0.256515	0.430930	0.623733	0.235844	3588.314209	527.065090	49993.289454	2803.868767	-49997.181400	3294.426743	49382.136475	422.412598	-49384.647344	2460.255113	351.889111	6067.429556	1150.454640	50.970310	-813.946115	0.679951
